-2.000000000000000111e-01
-1.714285714285714302e-01
-1.428571428571428770e-01
-1.142857142857142960e-01
-8.571428571428572896e-02
-5.714285714285716189e-02
-2.857142857142858094e-02
-2.775557561562891351e-17
2.857142857142855319e-02
5.714285714285710638e-02
8.571428571428568732e-02
1.142857142857142683e-01
1.428571428571428492e-01
1.714285714285714302e-01
1.999999999999999556e-01
2.285714285714285365e-01
2.571428571428571175e-01
2.857142857142856984e-01
3.142857142857142239e-01
3.428571428571428048e-01
3.714285714285713857e-01
3.999999999999999667e-01
4.285714285714285476e-01
4.571428571428571286e-01
4.857142857142857095e-01
5.142857142857142350e-01
5.428571428571429269e-01
5.714285714285713969e-01
5.999999999999998668e-01
6.285714285714285587e-01
6.571428571428570287e-01
6.857142857142857206e-01
7.142857142857141906e-01
7.428571428571428825e-01
7.714285714285713524e-01
8.000000000000000444e-01
8.285714285714285143e-01
8.571428571428572063e-01
8.857142857142856762e-01
9.142857142857143682e-01
9.428571428571428381e-01
9.714285714285715301e-01
1.000000000000000000e+00
1.028571428571428470e+00
1.057142857142857162e+00
1.085714285714285632e+00
1.114285714285714324e+00
1.142857142857142794e+00
1.171428571428571486e+00
1.199999999999999956e+00
