-3.262008755394811033e+01,-2.997273718604185433e+01,-2.732538681813582571e+01,-2.467803645022951287e+01,-2.203068608232339898e+01,-1.938333571441722469e+01,-1.673598534651108594e+01,-1.442328387006929802e+01,-1.240620510538505528e+01,-1.110521745806033778e+01,-1.009639556492685131e+01,-9.289469241928536292e+00,-8.380235278571035451e+00,-7.446450598873955329e+00,-6.511252192805484285e+00,-5.863504574928832369e+00,-5.152416983157323216e+00,-4.397232675239187927e+00,-3.827856936249578013e+00,-3.229710307624097609e+00,-2.607601005275302253e+00,-2.036168983271265276e+00,-1.449515480629696373e+00,-8.488909463234968200e-01,-2.829636487745021967e-01,2.829636487744964235e-01,8.488909463234985964e-01,1.449515480629694153e+00,2.036168983271258170e+00,2.607601005275299144e+00,3.229710307624085175e+00,3.827856936249574460e+00,4.397232675239202138e+00,5.152416983157309005e+00,5.863504574928814606e+00,6.511252192805471850e+00,7.446450598873951776e+00,8.380235278571070978e+00,9.289469241928514975e+00,1.009639556492686552e+01,1.110521745806034488e+01,1.240620510538502685e+01,1.442328387006926960e+01,1.673598534651108594e+01,1.938333571441722825e+01,2.203068608232348424e+01,2.467803645022956971e+01,2.732538681813571202e+01,2.997273718604185433e+01,3.262008755394799664e+01
-3.261985878009238604e+01,-2.996407761908204748e+01,-2.730829645807148154e+01,-2.465251529706085876e+01,-2.199673413605027861e+01,-1.934095297503976951e+01,-1.668517181402918936e+01,-1.437142953002555146e+01,-1.235672468489898179e+01,-1.104242905816980169e+01,-1.001212068200636907e+01,-9.180402970579429223e+00,-8.278777055078435865e+00,-7.358484062765835887e+00,-6.440395860304803932e+00,-5.794879693764464434e+00,-5.092096902113468104e+00,-4.349831433674174797e+00,-3.784607859344770731e+00,-3.192582801880073262e+00,-2.578258782040132591e+00,-2.012074795926908521e+00,-1.432445824591232597e+00,-8.404845449924973622e-01,-2.801615149975025254e-01,2.801615149974967522e-01,8.404845449924991385e-01,1.432445824591233929e+00,2.012074795926904969e+00,2.578258782040123265e+00,3.192582801880064380e+00,3.784607859344772507e+00,4.349831433674175685e+00,5.092096902113475210e+00,5.794879693764475093e+00,6.440395860304789721e+00,7.358484062765832334e+00,8.278777055078432312e+00,9.180402970579407906e+00,1.001212068200639749e+01,1.104242905816980880e+01,1.235672468489894982e+01,1.437142953002552304e+01,1.668517181402921778e+01,1.934095297503978372e+01,2.199673413605029282e+01,2.465251529706085876e+01,2.730829645807148154e+01,2.996407761908187695e+01,3.261985878009249973e+01
-3.261963000623677544e+01,-2.995541805212178588e+01,-2.729120609800691000e+01,-2.462699414389200570e+01,-2.196278218977708718e+01,-1.929857023566219709e+01,-1.663435828154732121e+01,-1.431957518998185463e+01,-1.230724426441299357e+01,-1.097964065827923719e+01,-9.927845799085929457e+00,-9.071336699230304390e+00,-8.177318831585800751e+00,-7.270517526657712892e+00,-6.369539527804124468e+00,-5.726254812600132027e+00,-5.031776821069634309e+00,-4.302430192109161666e+00,-3.741358782439967001e+00,-3.155455296136034704e+00,-2.548916558804948718e+00,-1.987980608582546438e+00,-1.415376168552768821e+00,-8.320781436614961279e-01,-2.773593812205024101e-01,2.773593812204966369e-01,8.320781436614961279e-01,1.415376168552770153e+00,1.987980608582544662e+00,2.548916558804943833e+00,3.155455296136036480e+00,3.741358782439959896e+00,4.302430192109170548e+00,5.031776821069634309e+00,5.726254812600124922e+00,6.369539527804107593e+00,7.270517526657712892e+00,8.177318831585814962e+00,9.071336699230300837e+00,9.927845799085943668e+00,1.097964065827924429e+01,1.230724426441295805e+01,1.431957518998181911e+01,1.663435828154732121e+01,1.929857023566216867e+01,2.196278218977704455e+01,2.462699414389203412e+01,2.729120609800691000e+01,2.995541805212167219e+01,3.261963000623677544e+01
-3.261940123238082379e+01,-2.994675848516163796e+01,-2.727411573794239530e+01,-2.460147299072312421e+01,-2.192883024350383891e+01,-1.925618749628466020e+01,-1.658354474906541043e+01,-1.426772084993811518e+01,-1.225776384392694851e+01,-1.091685225838868689e+01,-9.843570916165475637e+00,-8.962270427881183110e+00,-8.075860608093172743e+00,-7.182550990549568581e+00,-6.298683195303423688e+00,-5.657629931435785409e+00,-4.971456740025798737e+00,-4.255028950544141431e+00,-3.698109705535149061e+00,-3.118327790392015686e+00,-2.519574335569772394e+00,-1.963886421238189683e+00,-1.398306512514306821e+00,-8.236717423304957819e-01,-2.745572474435018506e-01,2.745572474434965216e-01,8.236717423304966701e-01,1.398306512514308153e+00,1.963886421238185243e+00,2.519574335569771506e+00,3.118327790392008581e+00,3.698109705535154390e+00,4.255028950544158306e+00,4.971456740025786303e+00,5.657629931435781856e+00,6.298683195303439675e+00,7.182550990549579240e+00,8.075860608093186954e+00,8.962270427881207979e+00,9.843570916165468532e+00,1.091685225838868689e+01,1.225776384392695206e+01,1.426772084993807255e+01,1.658354474906542464e+01,1.925618749628466730e+01,2.192883024350390997e+01,2.460147299072315263e+01,2.727411573794233846e+01,2.994675848516169481e+01,3.261940123238082379e+01
-3.261917245852509950e+01,-2.993809891820143321e+01,-2.725702537787788060e+01,-2.457595183755429957e+01,-2.189487829723071854e+01,-1.921380475690708778e+01,-1.653273121658351386e+01,-1.421586650989436862e+01,-1.220828342344091766e+01,-1.085406385849810817e+01,-9.759296033245014712e+00,-8.853204156532076041e+00,-7.974402384600566052e+00,-7.094584454441456245e+00,-6.227826862802764651e+00,-5.589005050271428132e+00,-4.911136658981957837e+00,-4.207627708979135406e+00,-3.654860628630345332e+00,-3.081200284647986010e+00,-2.490232112334599179e+00,-1.939792233893831153e+00,-1.381236856475842600e+00,-8.152653409994945477e-01,-2.717551136665012912e-01,2.717551136664968503e-01,8.152653409994963241e-01,1.381236856475846153e+00,1.939792233893826712e+00,2.490232112334592074e+00,3.081200284647980681e+00,3.654860628630354213e+00,4.207627708979131853e+00,4.911136658981963166e+00,5.589005050271442343e+00,6.227826862802764651e+00,7.094584454441452692e+00,7.974402384600566052e+00,8.853204156532058278e+00,9.759296033245014712e+00,1.085406385849811173e+01,1.220828342344088924e+01,1.421586650989438283e+01,1.653273121658349254e+01,1.921380475690710909e+01,2.189487829723071854e+01,2.457595183755432799e+01,2.725702537787788060e+01,2.993809891820149005e+01,3.261917245852509950e+01
-3.261894368466943206e+01,-2.992943935124139898e+01,-2.723993501781347959e+01,-2.455043068438547493e+01,-2.186092635095755554e+01,-1.917142201752957220e+01,-1.648191768410158886e+01,-1.416401216985064337e+01,-1.215880300295487260e+01,-1.079127545860755788e+01,-9.675021150324550234e+00,-8.744137885182952985e+00,-7.872944161107930938e+00,-7.006617918333336803e+00,-6.156970530302085187e+00,-5.520380169107095725e+00,-4.850816577938125818e+00,-4.160226467414118723e+00,-3.611611551725548708e+00,-3.044072778903959886e+00,-2.460889889099422412e+00,-1.915698046549472622e+00,-1.364167200437380600e+00,-8.068589396684950898e-01,-2.689529798895011758e-01,2.689529798894965129e-01,8.068589396684959780e-01,1.364167200437382377e+00,1.915698046549469957e+00,2.460889889099419747e+00,3.044072778903959886e+00,3.611611551725548708e+00,4.160226467414126716e+00,4.850816577938122265e+00,5.520380169107101054e+00,6.156970530302082523e+00,7.006617918333333250e+00,7.872944161107930938e+00,8.744137885182958314e+00,9.675021150324560892e+00,1.079127545860756499e+01,1.215880300295485483e+01,1.416401216985062206e+01,1.648191768410159597e+01,1.917142201752957931e+01,2.186092635095752712e+01,2.455043068438544651e+01,2.723993501781347959e+01,2.992943935124151267e+01,3.261894368466948890e+01
-3.261871491081359409e+01,-2.992077978428125107e+01,-2.722284465774896489e+01,-2.452490953121660766e+01,-2.182697440468432859e+01,-1.912903927815200689e+01,-1.643110415161972071e+01,-1.411215782980693589e+01,-1.210932258246882931e+01,-1.072848705871699337e+01,-9.590746267404085756e+00,-8.635071613833844140e+00,-7.771485937615310036e+00,-6.918651382225206703e+00,-6.086114197801411940e+00,-5.451755287942749106e+00,-4.790496496894286693e+00,-4.112825225849109145e+00,-3.568362474820743202e+00,-3.006945273159931986e+00,-2.431547665864244312e+00,-1.891603859205114091e+00,-1.347097544398919489e+00,-7.984525383374947438e-01,-2.661508461125006164e-01,2.661508461124968417e-01,7.984525383374956320e-01,1.347097544398921265e+00,1.891603859205112315e+00,2.431547665864236762e+00,3.006945273159930210e+00,3.568362474820742314e+00,4.112825225849107369e+00,4.790496496894288470e+00,5.451755287942749106e+00,6.086114197801407499e+00,6.918651382225206703e+00,7.771485937615297601e+00,8.635071613833851245e+00,9.590746267404085756e+00,1.072848705871698982e+01,1.210932258246880622e+01,1.411215782980690392e+01,1.643110415161972071e+01,1.912903927815202110e+01,2.182697440468430727e+01,2.452490953121662187e+01,2.722284465774902174e+01,2.992077978428136475e+01,3.261871491081365093e+01
-3.261848613695775612e+01,-2.991212021732113158e+01,-2.720575429768445019e+01,-2.449938837804779723e+01,-2.179302245841115138e+01,-1.908665653877447710e+01,-1.638029061913782414e+01,-1.406030348976319999e+01,-1.205984216198278425e+01,-1.066569865882642176e+01,-9.506471384483635489e+00,-8.526005342484737071e+00,-7.670027714122674922e+00,-6.830684846117087261e+00,-6.015257865300728923e+00,-5.383130406778406041e+00,-4.730176415850444904e+00,-4.065423984284092462e+00,-3.525113397915934144e+00,-2.969817767415906751e+00,-2.402205442629065768e+00,-1.867509671860756448e+00,-1.330027888360456156e+00,-7.900461370064935096e-01,-2.633487123355000570e-01,2.633487123354967263e-01,7.900461370064943978e-01,1.330027888360455712e+00,1.867509671860754672e+00,2.402205442629064436e+00,2.969817767415907639e+00,3.525113397915932367e+00,4.065423984284098680e+00,4.730176415850444016e+00,5.383130406778406041e+00,6.015257865300732476e+00,6.830684846117087261e+00,7.670027714122680251e+00,8.526005342484722860e+00,9.506471384483639042e+00,1.066569865882643597e+01,1.205984216198278602e+01,1.406030348976318578e+01,1.638029061913780993e+01,1.908665653877447710e+01,2.179302245841114427e+01,2.449938837804779723e+01,2.720575429768450704e+01,2.991212021732110315e+01,3.261848613695775612e+01
-3.261825736310206025e+01,-2.990346065036104051e+01,-2.718866393762000655e+01,-2.447386722487901523e+01,-2.175907051213796706e+01,-1.904427379939693665e+01,-1.632947708665591335e+01,-1.400844914971946764e+01,-1.201036174149676050e+01,-1.060291025893586792e+01,-9.422196501563167459e+00,-8.416939071135621120e+00,-7.568569490630054020e+00,-6.742718310008957161e+00,-5.944401532800052124e+00,-5.314505525614055870e+00,-4.669856334806612885e+00,-4.018022742719075779e+00,-3.481864321011128638e+00,-2.932690261671879739e+00,-2.372863219393889000e+00,-1.843415484516399694e+00,-1.312958232321992602e+00,-7.816397356754940517e-01,-2.605465785584999416e-01,2.605465785584968330e-01,7.816397356754944958e-01,1.312958232321992824e+00,1.843415484516396585e+00,2.372863219393886780e+00,2.932690261671881515e+00,3.481864321011126862e+00,4.018022742719079332e+00,4.669856334806608444e+00,5.314505525614063863e+00,5.944401532800046795e+00,6.742718310008953608e+00,7.568569490630052243e+00,8.416939071135615791e+00,9.422196501563171012e+00,1.060291025893586792e+01,1.201036174149674451e+01,1.400844914971945343e+01,1.632947708665591691e+01,1.904427379939694731e+01,2.175907051213796706e+01,2.447386722487900101e+01,2.718866393762002076e+01,2.990346065036101209e+01,3.261825736310208868e+01
-3.261802858924630755e+01,-2.989480108340093523e+01,-2.717157357755557712e+01,-2.444834607171016927e+01,-2.172511856586479340e+01,-1.900189106001939621e+01,-1.627866355417400257e+01,-1.395659480967574062e+01,-1.196088132101071544e+01,-1.054012185904530696e+01,-9.337921618642706534e+00,-8.307872799786501616e+00,-7.467111267137426012e+00,-6.654751773900835055e+00,-5.873545200299368219e+00,-5.245880644449714580e+00,-4.609536253762771096e+00,-3.970621501154067534e+00,-3.438615244106324020e+00,-2.895562755927853171e+00,-2.343520996158710457e+00,-1.819321297172041607e+00,-1.295888576283530380e+00,-7.732333343444937057e-01,-2.577444447814996042e-01,2.577444447814968287e-01,7.732333343444941498e-01,1.295888576283530380e+00,1.819321297172038943e+00,2.343520996158710901e+00,2.895562755927851839e+00,3.438615244106323132e+00,3.970621501154068866e+00,4.609536253762771096e+00,5.245880644449712804e+00,5.873545200299375324e+00,6.654751773900827061e+00,7.467111267137429564e+00,8.307872799786505169e+00,9.337921618642706534e+00,1.054012185904531407e+01,1.196088132101071722e+01,1.395659480967573174e+01,1.627866355417400968e+01,1.900189106001938910e+01,2.172511856586476142e+01,2.444834607171017637e+01,2.717157357755556291e+01,2.989480108340097786e+01,3.261802858924630755e+01
